transactionId;partner;totalValue
91247496;Criteo;189.8
91245496;Criteo;187.79
91239496;Criteo;129.9
91234496;Criteo;94.81
91222296;Triggit;129.9
91213366;Criteo;119.9
91196296;Criteo;109.8
91192496;Criteo;106.61
91187496;Criteo;249.9
91186296;Triggit;170.8
91179496;Triggit;99.9
91177496;Criteo;199.9
91173366;Criteo;54.81
91162296;Criteo;319.9
91148296;Triggit;129.9
91146496;Criteo;149.9
91142496;Criteo;75.93
91142296;Criteo;229.9
91139496;Criteo;105.37
91133366;Criteo;288.0
91132496;Triggit;99.9
91126496;Criteo;199.9
91125296;Criteo;299.9
91124296;Criteo;129.9
91119496;Triggit;129.9
91114496;Criteo;379.7
89999496;Criteo;129.9
89991496;Criteo;84.73
89983496;Criteo;109.9
89982496;Criteo;496.9
89976496;Sociomantic;129.9
89966496;Criteo;183.9
89966296;Triggit;149.9
89964496;Criteo;143.7
89956496;Criteo;279.9
89953496;Triggit;309.9
89952296;Triggit;109.8
89947496;Criteo;169.9
89942296;Criteo;993.33
89938496;Criteo;145.95
89913366;Criteo;189.9
89912296;Criteo;149.9
89892296;Triggit;348.9
89889496;Criteo;169.9
89888296;Criteo;159.9
89884496;Criteo;333.8
89879496;Criteo;54.81
89876296;Criteo;209.9
89875496;Criteo;54.81
89872496;Criteo;259.0
89868296;Criteo;229.9
89834296;Triggit;189.9
89824496;Criteo;114.7
89813496;Triggit;177.9
89795296;Criteo;100.8
89794296;Criteo;159.9
89789496;Vizury;1189.9
89781496;Criteo;162.73
89765296;Criteo;119.9
89748496;Criteo;260.9
89744496;Criteo;38.83
89739296;Criteo;109.9
89724296;Sociomantic;74.81
89715496;Triggit;792.42
89677296;Criteo;149.9
89675496;Triggit;199.9
89675296;Criteo;169.9
89674296;Triggit;224.85
89661496;Triggit;44.81
89649296;Triggit;264.73
89647496;Triggit;149.99
89641496;Criteo;100.73
89629296;Criteo;209.9
89623496;Triggit;129.9
89612296;Criteo;129.9
89595296;Triggit;269.8
89592296;Criteo;262.0
89591496;Criteo;367.23
89589496;Criteo;54.81
89582496;Triggit;169.8
89579496;Mainadv;119.9
89578296;Criteo;381.53
89575496;Criteo;379.7
89572296;Criteo;99.9
89569296;Criteo;129.9
89554496;Criteo;616.7
89528496;Criteo;179.9
89525496;Criteo;179.9
89497296;Sociomantic;309.7
89494496;Triggit;74.81
89492496;Triggit;161.8
89488496;Triggit;149.73
89477296;Criteo;119.9
89464296;Criteo;94.81
89462296;Criteo;239.9
89438296;Sociomantic;368.73
89432496;Criteo;642.9
89429496;Criteo;305.3
89427496;Criteo;164.95
89419496;Criteo;170.8
89418296;Vizury;205.7
89398496;Criteo;149.9
89394496;Criteo;116.7
89393496;Criteo;44.81
89387296;Criteo;79.52
89374496;Criteo;225.6
89366296;Triggit;149.9
89359496;Criteo;109.8
89334496;Triggit;122.8
89315496;Criteo;109.8
89314296;Criteo;199.99
89278296;Criteo;109.9
89276496;Criteo;160.9
89267496;Criteo;169.9
89262496;Criteo;164.95
89253366;Criteo;689.9
89243496;Criteo;159.9
89237296;Criteo;845.53
89229496;Criteo;79.9
89225496;Criteo;76.83
89222496;Triggit;209.9
89216496;Triggit;78.81
89199496;Triggit;99.73
89188296;Criteo;142.73
89184296;Triggit;88.85
89181496;Criteo;119.94
89178296;Criteo;340.7
89177296;Sociomantic;99.9
89176496;Triggit;89.73
89175496;Triggit;89.73
89159496;Triggit;149.9
89158296;Triggit;49.81
89152296;Criteo;74.81
89117496;Criteo;101.81
88998496;Criteo;54.81
88996496;Triggit;179.9
88992296;Sociomantic;46.81
88986296;Criteo;86.27
88985296;Criteo;83.91
88973496;Triggit;179.8
88968296;Criteo;89.81
88967496;Triggit;159.9
88962296;Sociomantic;149.9
88958496;Criteo;206.83
88952496;Triggit;54.81
88947296;Criteo;64.81
88943496;Criteo;64.81
88942496;Criteo;119.9
88942296;Vizury;68.73
88934496;Criteo;139.9
88924296;Triggit;179.8
88919296;Criteo;208.73
88899496;Criteo;269.89
88882496;Triggit;104.9
88879296;Vizury;239.9
88875296;Criteo;182.9
88865296;Criteo;269.8
88863496;Criteo;58.83
88862296;Criteo;382.7
88853366;Criteo;209.9
88848496;Criteo;199.9
88847296;Triggit;179.8
88843496;Criteo;239.9
88842296;Criteo;64.73
88828496;Triggit;78.81
88826296;Triggit;189.8
88824496;Criteo;227.8
88815496;Criteo;132.9
88796496;Criteo;293.84
88789496;Criteo;323.7
88786496;Criteo;94.81
88777296;Sociomantic;112.5
88773496;Criteo;219.9
88754296;Criteo;359.0
88744296;Triggit;149.7
88742496;Criteo;99.9
88722496;Triggit;99.9
88722296;Criteo;189.8
88713496;Triggit;149.9
88699296;Criteo;308.73
88697496;Mainadv;74.63
88691496;Criteo;336.0
88687296;Criteo;99.9
88679496;Criteo;349.9
88674496;Criteo;84.81
88674296;Criteo;252.73
88669496;Criteo;929.63
88669296;Criteo;118.83
88668296;Criteo;255.8
88667296;Criteo;159.9
88664296;Triggit;199.9
88663496;Criteo;229.9
88648296;Criteo;99.9
88641496;Criteo;289.8
88636296;Triggit;209.9
88634496;Criteo;369.9
88632496;Vizury;139.9
88631496;Criteo;269.5
88627496;Criteo;84.61
88627296;Criteo;105.71
88618296;Criteo;238.0
88614496;Criteo;243.7
88612496;Criteo;199.9
88585496;Criteo;84.81
88584496;Criteo;469.8
88584296;Criteo;64.81
88579496;Criteo;224.7
88578296;Criteo;193.6
88565296;Criteo;109.9
88564296;Criteo;219.9
88544296;Criteo;199.8
88539296;Criteo;42.73
88533496;Triggit;158.0
88528296;Criteo;159.9
88522296;Criteo;129.9
88517496;Criteo;179.6
88512296;Triggit;219.9
88499496;Criteo;95.86
88496496;Criteo;213.84
88492296;Criteo;249.9
88468296;Criteo;149.9
88459496;Sociomantic;59.73
88454496;Criteo;165.0
88449496;Criteo;149.98
88446496;Criteo;99.9
88442496;Criteo;369.9
88418296;Criteo;149.9
88414296;Criteo;309.8
88397296;Criteo;376.9
88394496;Criteo;405.9
88375496;Criteo;74.81
88367296;Criteo;469.8
88365296;Criteo;70.73
88359496;Mainadv;159.9
88358296;Criteo;179.9
88353496;Criteo;159.9
88351496;Triggit;119.8
88337296;Criteo;399.9
88324296;Vizury;1498.68
88323496;Criteo;119.94
88318496;Criteo;85.81
88316496;Triggit;84.81
88311496;Criteo;387.73
88291496;Triggit;326.7
88288496;Criteo;88.73
88284496;Criteo;209.9
88283496;Criteo;329.9
88278296;Criteo;147.95
88266496;Criteo;149.9
88255496;Triggit;139.9
88254496;Triggit;219.9
88254296;Criteo;92.81
88246496;Criteo;189.9
88233496;Criteo;129.9
88232496;Criteo;70.81
88229496;Triggit;538.0
88228296;Criteo;58.73
88227296;Criteo;38.81
88225496;Criteo;44.81
88222496;Sociomantic;199.9
88218496;Criteo;105.73
88214496;Criteo;219.9
88213366;Criteo;56.81
88197496;Criteo;99.9
88184496;Criteo;84.81
88183496;Triggit;600.0
88176496;Triggit;463.8
88175296;Criteo;149.8
88174496;Criteo;2249.5
88154496;Triggit;159.9
88146496;Criteo;239.8
88132296;Criteo;109.9
88127496;Criteo;379.9
88116296;Triggit;199.9
87998496;Criteo;254.9
87997496;Criteo;199.9
87994296;Criteo;219.9
87989296;Criteo;149.9
87988296;Triggit;359.7
87987296;Criteo;39.73
87928296;Criteo;329.6
87927296;Criteo;252.99
87925496;Criteo;123.65
87922296;Criteo;179.8
87899496;Criteo;164.9
87896496;Criteo;99.9
87887496;Criteo;58.73
87874496;Criteo;60.81
87873496;Criteo;149.8
87863496;Criteo;112.7
87859496;Vizury;129.9
87849496;Triggit;139.9
87846496;Criteo;341.0
87836496;Vizury;249.89
87826496;Triggit;139.8
87821496;Criteo;109.9
87813366;Criteo;94.81
87797296;Triggit;329.9
87768296;Criteo;429.9
87756496;Criteo;189.8
87753496;Criteo;397.0
87748296;Vizury;109.9
87746496;Criteo;84.81
87736296;Criteo;227.7
87734496;Criteo;94.81
87733366;Criteo;92.81
87726496;Criteo;199.9
87721496;Criteo;54.91
87716496;Criteo;99.9
87714296;Criteo;99.9
87712496;Criteo;105.73
87711496;Triggit;86.27
87697296;Criteo;129.9
87691496;Criteo;94.81
87687496;Criteo;139.7
87684496;Criteo;188.0
87682296;Triggit;167.95
87679496;Criteo;319.9
87676296;Criteo;140.0
87662496;Criteo;50.73
87656296;Criteo;121.79
87655496;Triggit;319.8
87646496;Triggit;281.0
87635496;Criteo;750.9
87623496;Criteo;149.79
87622296;Criteo;100.0
87621496;Criteo;64.81
87619496;Criteo;84.81
87595496;Triggit;309.0
87578296;Triggit;102.81
87572296;Vizury;54.9
87569296;Criteo;139.9
87568296;Sociomantic;119.8
87564296;Triggit;143.0
87548496;Criteo;179.9
87548296;Triggit;129.9
87546496;Triggit;94.81
87542496;Criteo;191.8
87541496;Triggit;249.99
87533496;Criteo;232.9
87533366;Criteo;124.9
87532496;Criteo;129.9
87513366;Criteo;159.9
87489296;Vizury;49.73
87488496;Criteo;249.9
87484496;Criteo;119.8
87471496;Triggit;64.81
87466296;Triggit;124.9
87461496;Criteo;59.86
87457496;Triggit;249.9
87457296;Criteo;139.9
87455496;Triggit;538.63
87454496;Criteo;119.9
87453496;Criteo;169.9
87452296;Criteo;244.8
87444296;Triggit;139.0
87443496;Criteo;139.9
87438496;Criteo;479.7
87436496;Criteo;1225.8
87424496;Criteo;269.7
87424296;Criteo;99.9
87423496;Criteo;339.8
87419496;Criteo;143.8
87398496;Criteo;92.91
87397496;Criteo;166.6
87395496;Criteo;1637.8
87384496;Criteo;99.9
87382296;Triggit;249.9
87372496;Criteo;164.95
87369496;Triggit;124.9
87368496;Criteo;440.0
87358296;Criteo;479.7
87343496;Criteo;119.9
87335496;Criteo;259.9
87325296;Criteo;108.73
87297296;Criteo;229.9
87278496;Criteo;259.9
87266296;Criteo;104.73
87258296;Criteo;239.9
87256296;Criteo;896.5
87251496;Triggit;192.73
87248496;Criteo;151.7
87247296;Criteo;99.73
87238496;Criteo;119.8
87228296;Criteo;99.9
87226496;Criteo;84.27
87199296;Triggit;45.73
87198296;Triggit;139.9
87193496;Criteo;229.9
87188496;Triggit;91.71
87183496;Criteo;454.6
87179496;Criteo;44.81
87174496;Criteo;223.84
87166296;Criteo;78.86
87156496;Triggit;99.9
87149496;Criteo;289.8
87149296;Criteo;46.05
87146496;Criteo;119.9
87144496;Criteo;240.73
87142496;Criteo;86.05
87139296;Triggit;119.9
87138296;Criteo;119.9
87135496;Criteo;299.7
87124296;Criteo;54.91
87123496;Criteo;177.8
87113366;Criteo;231.9
86989296;Criteo;239.5
86972496;Criteo;285.89
86962496;Criteo;259.9
86962296;Criteo;67.81
86956496;Criteo;269.9
86955496;Criteo;102.81
86953366;Criteo;179.8
86941496;Criteo;266.9
86929296;Criteo;102.9
86928296;Criteo;111.92
86923496;Criteo;159.9
86922496;Triggit;274.8
86919496;Criteo;299.9
86912296;Criteo;129.0
86896496;Criteo;249.9
86892296;Criteo;279.9
86886496;Criteo;129.9
86836496;Criteo;139.5
86832496;Criteo;658.9
86832296;Criteo;74.81
86831496;Criteo;80.77
86829296;Vizury;259.9
86827496;Criteo;67.81
86826296;Criteo;149.8
86822296;Triggit;84.81
86818296;Criteo;83.05
86796296;Criteo;94.81
86783496;Criteo;64.81
86778296;Criteo;189.9
86775496;Criteo;72.77
86767296;Criteo;589.8
86762496;Criteo;99.9
86757496;Criteo;103.9
86757296;Criteo;54.81
86747296;Criteo;47.8
86746496;Triggit;99.9
86745496;Triggit;64.81
86739496;Criteo;108.79
86739296;Sociomantic;369.6
86738296;Criteo;46.81
86737296;Criteo;109.9
86722496;Criteo;299.8
86711496;Criteo;179.9
86694496;Criteo;249.8
86683496;Criteo;119.0
86681496;Triggit;94.81
86666296;Criteo;162.7
86662496;Criteo;58.81
86658296;Criteo;84.81
86648296;Criteo;319.1
86646496;Criteo;99.9
86645296;Triggit;269.9
86644496;Vizury;69.73
86636496;Criteo;179.63
86622496;Criteo;110.77
86618296;Criteo;263.8
86615496;Criteo;94.81
86614496;Criteo;239.9
86595296;Triggit;266.2
86586496;Criteo;119.9
86581496;Criteo;159.9
86576296;Criteo;280.63
86565296;Criteo;108.41
86557296;Triggit;86.83
86554296;Triggit;129.9
86549296;Criteo;119.8
86533496;Triggit;139.8
86517296;Criteo;70.91
86513366;Criteo;40.03
86498296;Triggit;109.73
86496296;Sociomantic;201.63
86467496;Criteo;129.7
86466296;Triggit;239.8
86459496;Criteo;94.81
86458496;Criteo;149.6
86452296;Triggit;208.73
86444296;Criteo;149.9
86443496;Criteo;139.9
86436496;Triggit;189.9
86418296;Criteo;159.9
86413366;Criteo;171.8
86399496;Criteo;139.8
86398296;Criteo;179.9
86393496;Mainadv;324.73
86389296;Criteo;100.0
86385296;Criteo;64.81
86378496;Sociomantic;159.9
86362496;Sociomantic;64.81
86359496;Criteo;95.71
86346296;Criteo;189.9
86345496;Criteo;449.73
86344496;Criteo;99.9
86336496;Criteo;177.6
86328496;Criteo;194.8
86326496;Criteo;119.9
86314496;Criteo;199.9
86297296;Criteo;469.89
86296296;Criteo;799.8
86276496;Criteo;76.81
86259496;Criteo;87.73
86252296;Criteo;199.99
86243496;Criteo;447.73
86241496;Triggit;139.8
86237496;Criteo;179.9
86234496;Triggit;199.9
86227296;Sociomantic;149.9
86223496;Criteo;199.9
86216296;Criteo;39.81
86199296;Triggit;159.9
86165296;Criteo;48.9
86159296;Triggit;309.9
86146296;Criteo;229.9
86124496;Criteo;119.8
86119296;Criteo;164.95
86118496;Triggit;149.8
86115496;Criteo;139.9
86114296;Criteo;72.27
85999496;Criteo;479.8
85999296;Criteo;84.81
85987496;Triggit;78.87
85975296;Criteo;152.91
85968296;Criteo;291.7
85963496;Triggit;219.99
85955496;Criteo;38.81
85945496;Triggit;158.0
85943496;Criteo;249.9
85936296;Criteo;99.73
85934496;Criteo;99.9
85933496;Triggit;119.9
85922296;Criteo;49.63
85919296;Criteo;299.8
85882296;Criteo;99.9
85879296;Criteo;145.95
85878496;Triggit;333.63
85874496;Triggit;219.8
85864496;Criteo;107.52
85858496;Triggit;375.9
85837296;Vizury;32.73
85817496;Criteo;46.22
85812296;Triggit;499.8
85799296;Triggit;88.73
85792496;Criteo;159.8
85786296;Criteo;129.9
85766496;Criteo;159.7
85757496;Criteo;187.67
85756296;Criteo;159.8
85733366;Triggit;169.9
85732296;Criteo;304.6
85731496;Triggit;292.9
85728296;Criteo;259.8
85717296;Criteo;262.85
85716496;Criteo;159.9
85691496;Criteo;675.0
85664496;Criteo;167.7
85656296;Criteo;274.9
85652496;Criteo;73.71
85649496;Criteo;189.9
85647296;Triggit;84.81
85645296;Criteo;159.9
85644496;Triggit;129.9
85638496;Sociomantic;158.7
85636296;Criteo;56.05
85633496;Criteo;123.8
85627496;Criteo;139.8
85627296;Criteo;68.73
85622296;Triggit;110.0
85618296;Triggit;99.9
85617296;Criteo;284.8
85614496;Vizury;149.8
85614296;Criteo;84.81
85613366;Criteo;68.86
85612496;Triggit;359.8
85594496;Criteo;60.81
85582296;Sociomantic;85.81
85579496;Sociomantic;94.81
85579296;Criteo;29.81
85573496;Criteo;36.81
85572296;Triggit;169.9
85564496;Criteo;179.8
85558496;Vizury;74.81
85541496;Triggit;114.7
85518296;Criteo;149.7
85493496;Criteo;141.8
85484496;Criteo;193.0
85481496;Triggit;118.73
85478496;Criteo;98.9
85478296;Triggit;279.8
85476496;Criteo;446.87
85475296;Mainadv;399.83
85472296;Triggit;113.8
85468496;Criteo;149.8
85467296;Criteo;74.81
85465496;Criteo;379.8
85465296;Criteo;148.8
85455496;Criteo;269.9
85449496;Criteo;51.77
85441496;Criteo;109.9
85418496;Criteo;143.84
85397496;Criteo;139.7
85378296;Sociomantic;86.27
85372496;Mainadv;179.8
85365296;Triggit;333.95
85361496;Criteo;139.9
85353366;Criteo;49.73
85339296;Criteo;249.9
85336496;Triggit;239.0
85335496;Criteo;159.9
85332496;Criteo;109.9
85328496;Triggit;139.0
85328296;Criteo;85.61
85325296;Triggit;92.81
85324496;Sociomantic;184.78
85291496;Criteo;229.0
85282496;Triggit;119.9
85279296;Sociomantic;64.81
85278296;Criteo;249.9
85275496;Criteo;119.9
85272296;Criteo;151.8
85262296;Criteo;259.9
85256296;Triggit;119.81
85249496;Triggit;103.52
85248496;Criteo;370.6
85245496;Criteo;353.5
85241496;Criteo;199.9
85239496;Criteo;189.9
85228496;Criteo;65.81
85196296;Criteo;249.7
85188296;Criteo;139.9
85175496;Criteo;139.9
85163496;Criteo;74.73
85158296;Criteo;399.9
85155496;Triggit;86.03
85146496;Triggit;309.9
85137496;Triggit;158.0
85136496;Triggit;359.8
85135496;Criteo;129.9
85132296;Mainadv;129.9
85127496;Mainadv;101.7
85127296;Criteo;159.8
85124296;Criteo;110.8
85123496;Triggit;191.76
85119496;Criteo;259.9
85118296;Criteo;179.9
85115496;Criteo;107.7
84997296;Criteo;220.6
84987296;Criteo;60.73
84986496;Criteo;111.63
84966296;Criteo;409.63
84959296;Criteo;107.52
84956296;Triggit;119.9
84949496;Criteo;159.9
84947496;Criteo;77.81
84938296;Triggit;499.9
84926296;Triggit;142.9
84918296;Criteo;44.81
84914296;Criteo;116.8
84913366;Mainadv;304.6
84892496;Criteo;99.9
84889496;Criteo;279.8
84886296;Criteo;169.9
84868296;Triggit;159.9
84867496;Triggit;119.9
84851496;Criteo;342.0
84846496;Criteo;94.81
84845296;Criteo;175.33
84834496;Triggit;219.0
84825496;Triggit;178.0
84812496;Criteo;133.8
84794496;Criteo;184.0
84785496;Criteo;459.8
84769496;Criteo;169.0
84766296;Criteo;89.81
84751496;Criteo;29.73
84742496;Criteo;599.5
84729296;Triggit;144.83
84717296;Criteo;254.7
84713366;Criteo;109.9
84697496;Triggit;115.7
84693496;Criteo;119.8
84667496;Criteo;119.9
84662496;Triggit;249.8
84641496;Criteo;105.71
84637296;Criteo;159.9
84628496;Criteo;229.8
84625496;Triggit;259.9
84623496;Criteo;72.73
84612496;Triggit;64.81
84599496;Mainadv;284.73
84598496;Criteo;139.9
84595296;Criteo;189.9
84576496;Criteo;496.33
84558496;Criteo;44.81
84537496;Criteo;99.9
84529296;Criteo;99.9
84511496;Criteo;358.8
84496296;Triggit;160.43
84488296;Criteo;99.9
84477496;Criteo;99.9
84473496;Sociomantic;125.7
84456496;Triggit;44.81
84455496;Criteo;199.9
84453496;Criteo;199.9
84444496;Criteo;139.8
84436296;Triggit;188.73
84429496;Criteo;149.0
84424296;Criteo;279.9
84417496;Criteo;746.63
84398296;Criteo;174.8
84394496;Criteo;107.96
84392296;Criteo;159.9
84385496;Criteo;129.9
84366496;Criteo;119.9
84361496;Criteo;129.7
84356296;Sociomantic;61.82
84352496;Mainadv;267.8
84345296;Criteo;99.9
84339296;Criteo;40.73
84331496;Vizury;227.7
84328296;Criteo;935.8
84322496;Sociomantic;76.27
84319296;Criteo;369.7
84318496;Criteo;54.81
84316496;Criteo;164.0
84313496;Criteo;249.0
84313366;Criteo;60.81
84295296;Triggit;44.91
84291496;Vizury;129.7
84282296;Criteo;199.8
84276496;Triggit;717.73
84257496;Criteo;86.22
84245496;Criteo;449.9
84242296;Teracent;219.0
84235496;Criteo;81.71
84234496;Triggit;169.9
84231496;Criteo;604.8
84229496;Criteo;194.5
84223496;Criteo;98.86
84221496;Criteo;184.8
84219296;Triggit;349.9
84216296;Triggit;219.8
84213496;Criteo;179.9
84192296;Criteo;100.0
84179496;Criteo;169.0
84158296;Criteo;299.8
84153366;Criteo;259.7
84152496;Criteo;399.9
84145296;Triggit;222.8
84138496;Criteo;84.81
84128496;Criteo;199.9
84126496;Triggit;299.9
84124496;Criteo;988.8
84122496;Criteo;735.9
84119496;Criteo;229.9
84118296;Criteo;215.4
84117496;Triggit;179.8
84112496;Vizury;99.9
83999296;Triggit;94.81
83985496;Criteo;54.86
83985296;Criteo;144.95
83982496;Criteo;849.0
83978296;Criteo;164.95
83977296;Criteo;179.0
83973496;Criteo;239.7
83963496;Criteo;148.9
83959496;Criteo;399.9
83945496;Criteo;57.73
83945296;Criteo;44.81
83936496;Triggit;329.63
83932496;Criteo;252.9
83928496;Criteo;149.9
83913496;Criteo;44.81
83911496;Criteo;109.9
83897296;Criteo;78.05
83896496;Criteo;189.8
83894496;Triggit;159.9
83877496;Sociomantic;87.73
83869296;Criteo;199.9
83853366;Criteo;84.81
83845296;Triggit;169.9
83824296;Criteo;119.9
83817296;Criteo;94.81
83784296;Criteo;219.9
83777296;Criteo;129.9
83774496;Triggit;222.7
83773496;Triggit;249.9
83766296;Triggit;86.05
83757496;Triggit;179.8
83749496;Criteo;149.9
83744296;Sociomantic;189.9
83738496;Criteo;104.0
83723496;Criteo;64.81
83699496;Triggit;139.9
83686496;Criteo;218.82
83686296;Criteo;199.9
83684496;Triggit;209.8
83684296;Triggit;123.49
83679496;Criteo;89.73
83678496;Criteo;199.99
83669496;Triggit;469.9
83663496;Criteo;259.8
83659496;Criteo;58.81
83657296;Criteo;88.87
83651496;Triggit;139.9
83645296;Criteo;94.81
83627296;Criteo;48.27
83622496;Criteo;84.81
83615496;Criteo;199.9
83595496;Triggit;399.98
83588296;Triggit;119.9
83577496;Criteo;119.9
83572496;Criteo;136.6
83565296;Triggit;199.9
83561496;Criteo;329.9
83556496;Mainadv;117.8
83553366;Criteo;77.81
83547496;Criteo;239.8
83543496;Criteo;259.9
83539296;Criteo;542.9
83533366;Criteo;149.99
83526296;Criteo;202.9
83517496;Triggit;119.9
83513366;Criteo;639.0
83491496;Triggit;108.42
83489496;Criteo;58.73
83488496;Criteo;149.9
83486296;Sociomantic;139.9
83477496;Triggit;188.6
83467496;Criteo;139.9
83466496;Criteo;99.9
83445496;Criteo;159.9
83444496;Triggit;125.8
83426296;Criteo;98.71
83425296;Triggit;233.82
83422296;Criteo;425.0
83418296;Criteo;259.9
83417496;Triggit;58.81
83387496;Triggit;139.9
83377296;Criteo;359.7
83365296;Criteo;365.8
83353496;Criteo;119.9
83348496;Criteo;129.9
83348296;Criteo;348.8
83344296;Criteo;179.8
83339296;Criteo;199.8
83338296;Criteo;552.0
83334296;Criteo;229.7
83326496;Criteo;87.52
83319496;Criteo;278.0
83319296;Sociomantic;361.6
83313366;Criteo;179.8
83284496;Criteo;103.12
83281496;Criteo;119.9
83279496;Triggit;184.9
83252496;Criteo;84.81
83238496;Criteo;119.9
83238296;Criteo;107.52
83228496;Criteo;103.81
83217296;Criteo;827.43
83216496;Triggit;199.9
83214296;Criteo;509.8
83195296;Criteo;121.83
83189296;Triggit;599.9
83188296;Criteo;159.9
83184296;Sociomantic;48.27
83169496;Triggit;199.9
83165496;Criteo;46.22
83165296;Criteo;1277.7
83158296;Criteo;159.7
83157496;Criteo;44.81
83148496;Criteo;209.8
83145296;Criteo;199.9
83141496;Criteo;46.27
83137296;Criteo;199.9
83134496;Criteo;119.9
83115496;Criteo;172.63
83114296;Criteo;100.73
83113496;Criteo;40.81
83112296;Triggit;63.91
82998496;Sociomantic;269.8
82988496;Criteo;179.8
82987296;Criteo;149.9
82983496;Criteo;129.8
82973496;Criteo;107.63
82967496;Triggit;84.81
82964496;Criteo;44.81
82959496;Criteo;249.7
82952496;Triggit;215.4
82949296;Criteo;179.0
82947496;Criteo;144.95
82944496;Criteo;329.8
82934296;Criteo;66.73
82922296;Criteo;159.9
82921496;Criteo;199.9
82898496;Criteo;49.81
82892296;Criteo;199.9
82889496;Triggit;79.73
82886496;Criteo;180.8
82884296;Criteo;179.8
82882496;Triggit;67.81
82879296;Criteo;318.9
82868496;Criteo;78.03
82858296;Criteo;164.95
82852296;Criteo;139.9
82837296;Triggit;159.9
82831496;Criteo;105.8
82824296;Criteo;99.9
82817496;Criteo;36.81
82799496;Criteo;139.9
82787496;Criteo;44.81
82786296;Criteo;169.9
82779296;Criteo;174.9
82764296;Triggit;99.9
82762296;Triggit;159.9
82744496;Triggit;189.9
82743496;Criteo;239.8
82734496;Criteo;193.73
82734296;Criteo;122.9
82698296;Criteo;109.9
82687496;Criteo;199.9
82685496;Criteo;139.9
82667496;Criteo;138.0
82641496;Criteo;119.7
82639296;Criteo;159.8
82634296;Triggit;179.9
82631496;Criteo;67.81
82628296;Triggit;169.9
82614296;Criteo;58.81
82612296;Criteo;159.9
82599296;Criteo;27.9
82587296;Criteo;99.9
82564296;Criteo;119.9
82563496;Sociomantic;164.95
